"","Protein.Gene","Replicate.Name","Protein.Intensity","Condition","Imputed_data","BiolReplicates"
"641","NCOA4","PA15_H1_1",0.143592723740285,"HBSS",TRUE,""
"642","NCOA4","PA15_H3_1",0.209941209368234,"HBSS",TRUE,""
"643","NCOA4","PA15_H4_1",0.188959940802653,"HBSS",TRUE,""
"644","NCOA4","PA15_H5_1",0.203607698860295,"HBSS",TRUE,""
"645","NCOA4","PA15_HB1_1",0.208528545208655,"HBSS + BafA1",FALSE,""
"646","NCOA4","PA15_HB2_1",0.135946175009072,"HBSS + BafA1",TRUE,""
"647","NCOA4","PA15_HB3_1",0.144970908707569,"HBSS + BafA1",TRUE,""
"648","NCOA4","PA15_HB4_1",0.234954854146455,"HBSS + BafA1",FALSE,""
"649","NCOA4","PA15_HB5_1",0.156896668436653,"HBSS + BafA1",TRUE,""
"650","NCOA4","PA15_G1_1",0.119822437036017,"-Glc",TRUE,""
"651","NCOA4","PA15_G2_1",0.270871082450567,"-Glc",TRUE,""
"652","NCOA4","PA15_G3_1",0.13915289341985,"-Glc",TRUE,""
"653","NCOA4","PA15_G4_1",0.251484803303489,"-Glc",TRUE,""
"654","NCOA4","PA15_G5_1",0.110529847905656,"-Glc",TRUE,""
"655","NCOA4","PA15_GB1_1",0.209499171194227,"-Glc + BafA1",TRUE,""
"656","NCOA4","PA15_GB2_1",0.265598170259624,"-Glc + BafA1",TRUE,""
"657","NCOA4","PA15_GB3_1",0.32822532976185,"-Glc + BafA1",TRUE,""
"658","NCOA4","PA15_GB4_1",0.190136258580744,"-Glc + BafA1",TRUE,""
"659","NCOA4","PA15_GB5_1",0.118480930851721,"-Glc + BafA1",TRUE,""
"660","NCOA4","PA15_H2_2",0.152988515432377,"HBSS",TRUE,""
"661","TOLLIP","PA15_D3_2",0.845360382875815,"DMEM",FALSE,"D1"
"662","TOLLIP","PA15_D4_3",0.803274715859382,"DMEM",FALSE,"D2"
"663","TOLLIP","PA15_D5_2",0.724537766595943,"DMEM",FALSE,"D3"
"664","TOLLIP","PA15_DB1_1",0.777738937357596,"DMEM + BafA1",FALSE,"DB1"
"665","TOLLIP","PA15_DB2_1",0.884733483105572,"DMEM + BafA1",FALSE,"DB2"
"666","TOLLIP","PA15_DB3_1",0.850334864047702,"DMEM + BafA1",FALSE,"DB3"
"667","TOLLIP","PA15_D1_5",0.828196454262074,"DMEM",FALSE,""
"668","TOLLIP","PA15_D2_3",0.832187470203782,"DMEM",FALSE,""
"669","TOLLIP","PA15_DB4_1",0.865718463684891,"DMEM + BafA1",FALSE,""
"670","TOLLIP","PA15_DB5_1",0.964332721389793,"DMEM + BafA1",FALSE,""
"671","TOLLIP","PA15_H1_1",0.988212899325401,"HBSS",FALSE,""
"672","TOLLIP","PA15_H3_1",0.854539855308084,"HBSS",FALSE,""
"673","TOLLIP","PA15_H4_1",0.849173902287464,"HBSS",FALSE,""
"674","TOLLIP","PA15_H5_1",0.915712449856469,"HBSS",FALSE,""
"675","TOLLIP","PA15_HB1_1",0.923675618581217,"HBSS + BafA1",FALSE,""
"676","TOLLIP","PA15_HB2_1",0.898771561851238,"HBSS + BafA1",FALSE,""
"677","TOLLIP","PA15_HB3_1",0.902829068995125,"HBSS + BafA1",FALSE,""
"678","TOLLIP","PA15_HB4_1",0.840600683586648,"HBSS + BafA1",FALSE,""
"679","TOLLIP","PA15_HB5_1",0.866228288557018,"HBSS + BafA1",FALSE,""
"680","TOLLIP","PA15_G1_1",0.872038569883247,"-Glc",FALSE,""
"681","TOLLIP","PA15_G2_1",1.03446670207116,"-Glc",FALSE,""
"682","TOLLIP","PA15_G3_1",0.763228152836757,"-Glc",FALSE,""
"683","TOLLIP","PA15_G4_1",0.912531369834246,"-Glc",FALSE,""
"684","TOLLIP","PA15_G5_1",0.823723356855656,"-Glc",FALSE,""
"685","TOLLIP","PA15_GB1_1",0.760221340761292,"-Glc + BafA1",FALSE,""
"686","TOLLIP","PA15_GB2_1",0.715331638961972,"-Glc + BafA1",FALSE,""
"687","TOLLIP","PA15_GB3_1",0.928476137910623,"-Glc + BafA1",FALSE,""
"688","TOLLIP","PA15_GB4_1",0.691287526964376,"-Glc + BafA1",FALSE,""
"689","TOLLIP","PA15_GB5_1",0.933988785304161,"-Glc + BafA1",FALSE,""
"690","TOLLIP","PA15_H2_2",1.00104280693122,"HBSS",FALSE,""
"691","TNIP1","PA15_D3_2",0.00292610821698339,"DMEM",FALSE,"D1"
"692","TNIP1","PA15_D4_3",0.00300398589043157,"DMEM",FALSE,"D2"
"693","TNIP1","PA15_D5_2",0.00283179338053799,"DMEM",FALSE,"D3"
"694","TNIP1","PA15_DB1_1",0.00292412528352171,"DMEM + BafA1",FALSE,"DB1"
"695","TNIP1","PA15_DB2_1",0.00379288391065599,"DMEM + BafA1",FALSE,"DB2"
"696","TNIP1","PA15_DB3_1",0.00332285681640243,"DMEM + BafA1",FALSE,"DB3"
"697","TNIP1","PA15_D1_5",0.00301589012572842,"DMEM",FALSE,""
"698","TNIP1","PA15_D2_3",0.00294826041658465,"DMEM",FALSE,""
"699","TNIP1","PA15_DB4_1",0.00352513869851858,"DMEM + BafA1",FALSE,""
"700","TNIP1","PA15_DB5_1",0.00404988916055588,"DMEM + BafA1",FALSE,""
"701","TNIP1","PA15_H1_1",0.00346811767093883,"HBSS",FALSE,""
"702","TNIP1","PA15_H3_1",0.00302258765580705,"HBSS",FALSE,""
"703","TNIP1","PA15_H4_1",0.00329750101795662,"HBSS",FALSE,""
"704","TNIP1","PA15_H5_1",0.00317228171100395,"HBSS",FALSE,""
"705","TNIP1","PA15_HB1_1",0.00385111767731894,"HBSS + BafA1",FALSE,""
"706","TNIP1","PA15_HB2_1",0.0035337426588977,"HBSS + BafA1",FALSE,""
"707","TNIP1","PA15_HB3_1",0.00395072273145357,"HBSS + BafA1",FALSE,""
"708","TNIP1","PA15_HB4_1",0.0032793869390323,"HBSS + BafA1",FALSE,""
"709","TNIP1","PA15_HB5_1",0.00369362257066412,"HBSS + BafA1",FALSE,""
"710","TNIP1","PA15_G1_1",0.00274206056319144,"-Glc",FALSE,""
"711","TNIP1","PA15_G2_1",0.00318700531217486,"-Glc",FALSE,""
"712","TNIP1","PA15_G3_1",0.00205369774844339,"-Glc",FALSE,""
"713","TNIP1","PA15_G4_1",0.00270640080821965,"-Glc",FALSE,""
"714","TNIP1","PA15_G5_1",0.00247887818119132,"-Glc",FALSE,""
"715","TNIP1","PA15_GB1_1",0.00262100799308785,"-Glc + BafA1",FALSE,""
"716","TNIP1","PA15_GB2_1",0.0024461631409411,"-Glc + BafA1",FALSE,""
"717","TNIP1","PA15_GB3_1",0.00312582137262856,"-Glc + BafA1",FALSE,""
"718","TNIP1","PA15_GB4_1",0.00238193967380456,"-Glc + BafA1",FALSE,""
"719","TNIP1","PA15_GB5_1",0.00294010080844458,"-Glc + BafA1",FALSE,""
"720","TNIP1","PA15_H2_2",0.00383506145243852,"HBSS",FALSE,""
"721","TAX1BP1","PA15_D3_2",0.0522487792646987,"DMEM",FALSE,"D1"
"722","TAX1BP1","PA15_D4_3",0.0480657291926123,"DMEM",FALSE,"D2"
"723","TAX1BP1","PA15_D5_2",0.0456884647222359,"DMEM",FALSE,"D3"
"724","TAX1BP1","PA15_DB1_1",0.0637285800721876,"DMEM + BafA1",FALSE,"DB1"
"725","TAX1BP1","PA15_DB2_1",0.0626439515909432,"DMEM + BafA1",FALSE,"DB2"
"726","TAX1BP1","PA15_DB3_1",0.0597850574529038,"DMEM + BafA1",FALSE,"DB3"
"727","TAX1BP1","PA15_D1_5",0.0535152995676913,"DMEM",FALSE,""
"728","TAX1BP1","PA15_D2_3",0.0451236114091059,"DMEM",FALSE,""
"729","TAX1BP1","PA15_DB4_1",0.0651207721343594,"DMEM + BafA1",FALSE,""
"730","TAX1BP1","PA15_DB5_1",0.0622364517441148,"DMEM + BafA1",FALSE,""
"731","TAX1BP1","PA15_H1_1",0.0319846767282474,"HBSS",FALSE,""
"732","TAX1BP1","PA15_H3_1",0.0310180339403498,"HBSS",FALSE,""
"733","TAX1BP1","PA15_H4_1",0.0280210816260405,"HBSS",FALSE,""
"734","TAX1BP1","PA15_H5_1",0.0303967006718648,"HBSS",FALSE,""
"735","TAX1BP1","PA15_HB1_1",0.0533310711625593,"HBSS + BafA1",FALSE,""
"736","TAX1BP1","PA15_HB2_1",0.0621780215436506,"HBSS + BafA1",FALSE,""
"737","TAX1BP1","PA15_HB3_1",0.0542464412744497,"HBSS + BafA1",FALSE,""
"738","TAX1BP1","PA15_HB4_1",0.0552602647954166,"HBSS + BafA1",FALSE,""
"739","TAX1BP1","PA15_HB5_1",0.0499640066798095,"HBSS + BafA1",FALSE,""
"740","TAX1BP1","PA15_G1_1",0.0316146633820178,"-Glc",FALSE,""
"741","TAX1BP1","PA15_G2_1",0.0312552403351385,"-Glc",FALSE,""
"742","TAX1BP1","PA15_G3_1",0.0295894871806248,"-Glc",FALSE,""
"743","TAX1BP1","PA15_G4_1",0.029867344805519,"-Glc",FALSE,""
"744","TAX1BP1","PA15_G5_1",0.0300995361525123,"-Glc",FALSE,""
"745","TAX1BP1","PA15_GB1_1",0.029126152146916,"-Glc + BafA1",FALSE,""
"746","TAX1BP1","PA15_GB2_1",0.0284604462232437,"-Glc + BafA1",FALSE,""
"747","TAX1BP1","PA15_GB3_1",0.0318064766158932,"-Glc + BafA1",FALSE,""
"748","TAX1BP1","PA15_GB4_1",0.0281832331947764,"-Glc + BafA1",FALSE,""
"749","TAX1BP1","PA15_GB5_1",0.0335281203426579,"-Glc + BafA1",FALSE,""
"750","TAX1BP1","PA15_H2_2",0.0330734071759304,"HBSS",FALSE,""
"751","WBP2","PA15_D3_2",3.95717528581452,"DMEM",FALSE,"D1"
"752","WBP2","PA15_D4_3",3.87885221490111,"DMEM",FALSE,"D2"
"753","WBP2","PA15_D5_2",3.22975627040904,"DMEM",FALSE,"D3"
"754","WBP2","PA15_DB1_1",2.54411809007381,"DMEM + BafA1",FALSE,"DB1"
"755","WBP2","PA15_DB2_1",4.46582209061832,"DMEM + BafA1",FALSE,"DB2"
"756","WBP2","PA15_DB3_1",3.72314421380939,"DMEM + BafA1",FALSE,"DB3"
"757","WBP2","PA15_D1_5",3.68816121689326,"DMEM",FALSE,""
"758","WBP2","PA15_D2_3",3.96539299456768,"DMEM",FALSE,""
"759","WBP2","PA15_DB4_1",3.97859005721448,"DMEM + BafA1",FALSE,""
"760","WBP2","PA15_DB5_1",4.86088725215376,"DMEM + BafA1",FALSE,""
"761","WBP2","PA15_H1_1",5.93272371116945,"HBSS",FALSE,""
"762","WBP2","PA15_H3_1",3.95517087658211,"HBSS",FALSE,""
"763","WBP2","PA15_H4_1",4.15750216617886,"HBSS",FALSE,""
"764","WBP2","PA15_H5_1",4.73518558887061,"HBSS",FALSE,""
"765","WBP2","PA15_HB1_1",5.20224245283711,"HBSS + BafA1",FALSE,""
"766","WBP2","PA15_HB2_1",4.1664665962539,"HBSS + BafA1",FALSE,""
"767","WBP2","PA15_HB3_1",4.86147279818673,"HBSS + BafA1",FALSE,""
"768","WBP2","PA15_HB4_1",4.25068873643409,"HBSS + BafA1",FALSE,""
"769","WBP2","PA15_HB5_1",4.52243236422172,"HBSS + BafA1",FALSE,""
"770","WBP2","PA15_G1_1",4.58961896199018,"-Glc",FALSE,""
"771","WBP2","PA15_G2_1",7.12478934712324,"-Glc",FALSE,""
"772","WBP2","PA15_G3_1",3.89180426066374,"-Glc",FALSE,""
"773","WBP2","PA15_G4_1",5.0506501686057,"-Glc",FALSE,""
"774","WBP2","PA15_G5_1",3.88130826156877,"-Glc",FALSE,""
"775","WBP2","PA15_GB1_1",4.07280193160809,"-Glc + BafA1",FALSE,""
"776","WBP2","PA15_GB2_1",3.49196653431935,"-Glc + BafA1",FALSE,""
"777","WBP2","PA15_GB3_1",5.20815382873623,"-Glc + BafA1",FALSE,""
"778","WBP2","PA15_GB4_1",3.53392820044471,"-Glc + BafA1",FALSE,""
"779","WBP2","PA15_GB5_1",4.2934559782445,"-Glc + BafA1",FALSE,""
"780","WBP2","PA15_H2_2",5.24333163764805,"HBSS",FALSE,""
"781","WDFY3","PA15_D3_2",0.00220908639533216,"DMEM",FALSE,"D1"
"782","WDFY3","PA15_D4_3",0.00228426882975067,"DMEM",FALSE,"D2"
"783","WDFY3","PA15_D5_2",0.00196212368053339,"DMEM",FALSE,"D3"
"784","WDFY3","PA15_DB1_1",0.00162093552453198,"DMEM + BafA1",FALSE,"DB1"
"785","WDFY3","PA15_DB2_1",0.00189529525844792,"DMEM + BafA1",FALSE,"DB2"
"786","WDFY3","PA15_DB3_1",0.00186471826114275,"DMEM + BafA1",FALSE,"DB3"
"787","WDFY3","PA15_D1_5",0.0021185582926519,"DMEM",FALSE,""
"788","WDFY3","PA15_D2_3",0.00198699032885969,"DMEM",FALSE,""
"789","WDFY3","PA15_DB4_1",0.00187388744218549,"DMEM + BafA1",FALSE,""
"790","WDFY3","PA15_DB5_1",0.00218592930578143,"DMEM + BafA1",FALSE,""
"791","WDFY3","PA15_H1_1",0.00268035689728727,"HBSS",FALSE,""
"792","WDFY3","PA15_H3_1",0.00230947860928183,"HBSS",FALSE,""
"793","WDFY3","PA15_H4_1",0.0024638049488841,"HBSS",FALSE,""
"794","WDFY3","PA15_H5_1",0.00260336681600715,"HBSS",FALSE,""
"795","WDFY3","PA15_HB1_1",0.00278267284726023,"HBSS + BafA1",FALSE,""
"796","WDFY3","PA15_HB2_1",0.0023656556569643,"HBSS + BafA1",FALSE,""
"797","WDFY3","PA15_HB3_1",0.00254702953036411,"HBSS + BafA1",FALSE,""
"798","WDFY3","PA15_HB4_1",0.00229050167351352,"HBSS + BafA1",FALSE,""
"799","WDFY3","PA15_HB5_1",0.00243954627152688,"HBSS + BafA1",FALSE,""
"800","WDFY3","PA15_G1_1",0.00211556552573964,"-Glc",FALSE,""
"801","WDFY3","PA15_G2_1",0.00232724371568956,"-Glc",FALSE,""
"802","WDFY3","PA15_G3_1",0.00157219713421541,"-Glc",FALSE,""
"803","WDFY3","PA15_G4_1",0.00201718939663776,"-Glc",FALSE,""
"804","WDFY3","PA15_G5_1",0.00168359363944887,"-Glc",FALSE,""
"805","WDFY3","PA15_GB1_1",0.00162484102101717,"-Glc + BafA1",FALSE,""
"806","WDFY3","PA15_GB2_1",0.00151689024275409,"-Glc + BafA1",FALSE,""
"807","WDFY3","PA15_GB3_1",0.00189611816492858,"-Glc + BafA1",FALSE,""
"808","WDFY3","PA15_GB4_1",0.00124751644629415,"-Glc + BafA1",FALSE,""
"809","WDFY3","PA15_GB5_1",0.00182529595565484,"-Glc + BafA1",FALSE,""
"810","WDFY3","PA15_H2_2",0.00287699299210546,"HBSS",FALSE,""
"811","FAM134B","PA15_D3_2",NA,"DMEM",FALSE,"D1"
"812","FAM134B","PA15_D4_3",NA,"DMEM",FALSE,"D2"
"813","FAM134B","PA15_D5_2",NA,"DMEM",FALSE,"D3"
"814","FAM134B","PA15_DB1_1",NA,"DMEM + BafA1",FALSE,"DB1"
"815","FAM134B","PA15_DB2_1",NA,"DMEM + BafA1",FALSE,"DB2"
"816","FAM134B","PA15_DB3_1",NA,"DMEM + BafA1",FALSE,"DB3"
"817","FAM134B","PA15_D1_5",NA,"DMEM",FALSE,""
"818","FAM134B","PA15_D2_3",NA,"DMEM",FALSE,""
"819","FAM134B","PA15_DB4_1",NA,"DMEM + BafA1",FALSE,""
"820","FAM134B","PA15_DB5_1",NA,"DMEM + BafA1",FALSE,""
"821","FAM134B","PA15_H1_1",NA,"HBSS",FALSE,""
"822","FAM134B","PA15_H3_1",NA,"HBSS",FALSE,""
"823","FAM134B","PA15_H4_1",NA,"HBSS",FALSE,""
"824","FAM134B","PA15_H5_1",NA,"HBSS",FALSE,""
"825","FAM134B","PA15_HB1_1",NA,"HBSS + BafA1",FALSE,""
"826","FAM134B","PA15_HB2_1",NA,"HBSS + BafA1",FALSE,""
"827","FAM134B","PA15_HB3_1",NA,"HBSS + BafA1",FALSE,""
"828","FAM134B","PA15_HB4_1",NA,"HBSS + BafA1",FALSE,""
"829","FAM134B","PA15_HB5_1",NA,"HBSS + BafA1",FALSE,""
"830","FAM134B","PA15_G1_1",NA,"-Glc",FALSE,""
"831","FAM134B","PA15_G2_1",NA,"-Glc",FALSE,""
"832","FAM134B","PA15_G3_1",NA,"-Glc",FALSE,""
"833","FAM134B","PA15_G4_1",NA,"-Glc",FALSE,""
"834","FAM134B","PA15_G5_1",NA,"-Glc",FALSE,""
"835","FAM134B","PA15_GB1_1",NA,"-Glc + BafA1",FALSE,""
"836","FAM134B","PA15_GB2_1",NA,"-Glc + BafA1",FALSE,""
"837","FAM134B","PA15_GB3_1",NA,"-Glc + BafA1",FALSE,""
"838","FAM134B","PA15_GB4_1",NA,"-Glc + BafA1",FALSE,""
"839","FAM134B","PA15_GB5_1",NA,"-Glc + BafA1",FALSE,""
"840","FAM134B","PA15_H2_2",NA,"HBSS",FALSE,""
"841","ATG13","PA15_D3_2",0.134288370168593,"DMEM",FALSE,"D1"
"842","ATG13","PA15_D4_3",0.12960301352329,"DMEM",FALSE,"D2"
"843","ATG13","PA15_D5_2",0.121315280675627,"DMEM",FALSE,"D3"
"844","ATG13","PA15_DB1_1",0.119099866256416,"DMEM + BafA1",FALSE,"DB1"
"845","ATG13","PA15_DB2_1",0.133327113308545,"DMEM + BafA1",FALSE,"DB2"
"846","ATG13","PA15_DB3_1",0.126230952376617,"DMEM + BafA1",FALSE,"DB3"
"847","ATG13","PA15_D1_5",0.133869837116794,"DMEM",FALSE,""
"848","ATG13","PA15_D2_3",0.135390034987632,"DMEM",FALSE,""
"849","ATG13","PA15_DB4_1",0.132210553225909,"DMEM + BafA1",FALSE,""
"850","ATG13","PA15_DB5_1",0.144891942392881,"DMEM + BafA1",FALSE,""
"851","ATG13","PA15_H1_1",0.156380437261623,"HBSS",FALSE,""
"852","ATG13","PA15_H3_1",0.150606250707035,"HBSS",FALSE,""
"853","ATG13","PA15_H4_1",0.145408083166319,"HBSS",FALSE,""
"854","ATG13","PA15_H5_1",0.142995251919799,"HBSS",FALSE,""
"855","ATG13","PA15_HB1_1",0.151695424689804,"HBSS + BafA1",FALSE,""
"856","ATG13","PA15_HB2_1",0.156744556467316,"HBSS + BafA1",FALSE,""
"857","ATG13","PA15_HB3_1",0.161520134604106,"HBSS + BafA1",FALSE,""
"858","ATG13","PA15_HB4_1",0.143436158263122,"HBSS + BafA1",FALSE,""
"859","ATG13","PA15_HB5_1",0.15523794461349,"HBSS + BafA1",FALSE,""
"860","ATG13","PA15_G1_1",0.130715166625453,"-Glc",FALSE,""
"861","ATG13","PA15_G2_1",0.144862623761035,"-Glc",FALSE,""
"862","ATG13","PA15_G3_1",0.114775946703443,"-Glc",FALSE,""
"863","ATG13","PA15_G4_1",0.130657775755269,"-Glc",FALSE,""
"864","ATG13","PA15_G5_1",0.123758258855157,"-Glc",FALSE,""
"865","ATG13","PA15_GB1_1",0.117951009435328,"-Glc + BafA1",FALSE,""
"866","ATG13","PA15_GB2_1",0.1153086868798,"-Glc + BafA1",FALSE,""
"867","ATG13","PA15_GB3_1",0.127506546364463,"-Glc + BafA1",FALSE,""
"868","ATG13","PA15_GB4_1",0.105811009668571,"-Glc + BafA1",FALSE,""
"869","ATG13","PA15_GB5_1",0.129860785456717,"-Glc + BafA1",FALSE,""
"870","ATG13","PA15_H2_2",0.159024917752569,"HBSS",FALSE,""
"871","RTN3","PA15_D3_2",0.00676857914972751,"DMEM",FALSE,"D1"
"872","RTN3","PA15_D4_3",0.00590619490946291,"DMEM",FALSE,"D2"
"873","RTN3","PA15_D5_2",0.0057955380013042,"DMEM",FALSE,"D3"
"874","RTN3","PA15_DB1_1",0.00674571773038783,"DMEM + BafA1",FALSE,"DB1"
"875","RTN3","PA15_DB2_1",0.00684634706612316,"DMEM + BafA1",FALSE,"DB2"
"876","RTN3","PA15_DB3_1",0.00607387066863737,"DMEM + BafA1",FALSE,"DB3"
"877","RTN3","PA15_D1_5",0.00790121508893019,"DMEM",FALSE,""
"878","RTN3","PA15_D2_3",0.00671969094005227,"DMEM",FALSE,""
"879","RTN3","PA15_DB4_1",0.00606153472065941,"DMEM + BafA1",FALSE,""
"880","RTN3","PA15_DB5_1",0.00622183627370429,"DMEM + BafA1",FALSE,""
"881","RTN3","PA15_H1_1",0.00660883727420632,"HBSS",FALSE,""
"882","RTN3","PA15_H3_1",0.00699862057985374,"HBSS",FALSE,""
"883","RTN3","PA15_H4_1",0.00580544556889597,"HBSS",FALSE,""
"884","RTN3","PA15_H5_1",0.0056408596734463,"HBSS",FALSE,""
"885","RTN3","PA15_HB1_1",0.00665023871844478,"HBSS + BafA1",FALSE,""
"886","RTN3","PA15_HB2_1",0.00719228339169152,"HBSS + BafA1",FALSE,""
"887","RTN3","PA15_HB3_1",0.00677771293931742,"HBSS + BafA1",FALSE,""
"888","RTN3","PA15_HB4_1",0.00630867677183808,"HBSS + BafA1",FALSE,""
"889","RTN3","PA15_HB5_1",0.00699845126375255,"HBSS + BafA1",FALSE,""
"890","RTN3","PA15_G1_1",0.00688932412501808,"-Glc",FALSE,""
"891","RTN3","PA15_G2_1",0.00563134444903771,"-Glc",FALSE,""
"892","RTN3","PA15_G3_1",0.00718162571850028,"-Glc",FALSE,""
"893","RTN3","PA15_G4_1",0.00600396283610112,"-Glc",FALSE,""
"894","RTN3","PA15_G5_1",0.00671617958811812,"-Glc",FALSE,""
"895","RTN3","PA15_GB1_1",0.00611179340300707,"-Glc + BafA1",FALSE,""
"896","RTN3","PA15_GB2_1",0.0058704184789274,"-Glc + BafA1",FALSE,""
"897","RTN3","PA15_GB3_1",0.00545290430955772,"-Glc + BafA1",FALSE,""
"898","RTN3","PA15_GB4_1",0.00676057242701552,"-Glc + BafA1",FALSE,""
"899","RTN3","PA15_GB5_1",0.006414346614329,"-Glc + BafA1",FALSE,""
"900","RTN3","PA15_H2_2",0.00752586804560555,"HBSS",FALSE,""
"901","FKBP8","PA15_D3_2",1.81865341157206,"DMEM",FALSE,"D1"
"902","FKBP8","PA15_D4_3",1.69606291253035,"DMEM",FALSE,"D2"
"903","FKBP8","PA15_D5_2",1.54434462019875,"DMEM",FALSE,"D3"
"904","FKBP8","PA15_DB1_1",2.01466064655843,"DMEM + BafA1",FALSE,"DB1"
"905","FKBP8","PA15_DB2_1",1.85244800565274,"DMEM + BafA1",FALSE,"DB2"
"906","FKBP8","PA15_DB3_1",1.79597285080726,"DMEM + BafA1",FALSE,"DB3"
"907","FKBP8","PA15_D1_5",2.04592539097939,"DMEM",FALSE,""
"908","FKBP8","PA15_D2_3",1.834190991167,"DMEM",FALSE,""
"909","FKBP8","PA15_DB4_1",1.92962829601127,"DMEM + BafA1",FALSE,""
"910","FKBP8","PA15_DB5_1",1.86047083608588,"DMEM + BafA1",FALSE,""
"911","FKBP8","PA15_H1_1",1.7141722690154,"HBSS",FALSE,""
"912","FKBP8","PA15_H3_1",1.79944697382792,"HBSS",FALSE,""
"913","FKBP8","PA15_H4_1",1.56279528327533,"HBSS",FALSE,""
"914","FKBP8","PA15_H5_1",1.47540072693586,"HBSS",FALSE,""
"915","FKBP8","PA15_HB1_1",1.56712955917728,"HBSS + BafA1",FALSE,""
"916","FKBP8","PA15_HB2_1",1.98668603606801,"HBSS + BafA1",FALSE,""
"917","FKBP8","PA15_HB3_1",1.7819105849329,"HBSS + BafA1",FALSE,""
"918","FKBP8","PA15_HB4_1",1.67865099451132,"HBSS + BafA1",FALSE,""
"919","FKBP8","PA15_HB5_1",1.55411368868929,"HBSS + BafA1",FALSE,""
"920","FKBP8","PA15_G1_1",1.81845611410866,"-Glc",FALSE,""
"921","FKBP8","PA15_G2_1",1.48403251145761,"-Glc",FALSE,""
"922","FKBP8","PA15_G3_1",2.07296961123073,"-Glc",FALSE,""
"923","FKBP8","PA15_G4_1",1.71516148080983,"-Glc",FALSE,""
"924","FKBP8","PA15_G5_1",1.7653477801895,"-Glc",FALSE,""
"925","FKBP8","PA15_GB1_1",1.65391582262893,"-Glc + BafA1",FALSE,""
"926","FKBP8","PA15_GB2_1",1.63305598060101,"-Glc + BafA1",FALSE,""
"927","FKBP8","PA15_GB3_1",1.45735749203929,"-Glc + BafA1",FALSE,""
"928","FKBP8","PA15_GB4_1",1.7917802351135,"-Glc + BafA1",FALSE,""
"929","FKBP8","PA15_GB5_1",1.66819050995986,"-Glc + BafA1",FALSE,""
"930","FKBP8","PA15_H2_2",1.76622400278989,"HBSS",FALSE,""
"931","GABARAPL2","PA15_D3_2",0.0751943497962445,"DMEM",FALSE,"D1"
"932","GABARAPL2","PA15_D4_3",0.0793958187519388,"DMEM",FALSE,"D2"
"933","GABARAPL2","PA15_D5_2",0.0722504644256917,"DMEM",FALSE,"D3"
"934","GABARAPL2","PA15_DB1_1",0.11287801240448,"DMEM + BafA1",FALSE,"DB1"
"935","GABARAPL2","PA15_DB2_1",0.108538048273782,"DMEM + BafA1",FALSE,"DB2"
"936","GABARAPL2","PA15_DB3_1",0.103819366908549,"DMEM + BafA1",FALSE,"DB3"
"937","GABARAPL2","PA15_D1_5",0.0829129481431824,"DMEM",FALSE,""
"938","GABARAPL2","PA15_D2_3",0.0752547863038251,"DMEM",FALSE,""
"939","GABARAPL2","PA15_DB4_1",0.125979429184976,"DMEM + BafA1",FALSE,""
"940","GABARAPL2","PA15_DB5_1",0.117817730502705,"DMEM + BafA1",FALSE,""
"941","GABARAPL2","PA15_H1_1",0.0443455650696046,"HBSS",FALSE,""
"942","GABARAPL2","PA15_H3_1",0.0384464258585061,"HBSS",FALSE,""
"943","GABARAPL2","PA15_H4_1",0.042127098754742,"HBSS",FALSE,""
"944","GABARAPL2","PA15_H5_1",0.033995070563534,"HBSS",FALSE,""
"945","GABARAPL2","PA15_HB1_1",0.130969328563911,"HBSS + BafA1",FALSE,""
"946","GABARAPL2","PA15_HB2_1",0.143506043856412,"HBSS + BafA1",FALSE,""
"947","GABARAPL2","PA15_HB3_1",0.132227673707811,"HBSS + BafA1",FALSE,""
"948","GABARAPL2","PA15_HB4_1",0.123899932367992,"HBSS + BafA1",FALSE,""
"949","GABARAPL2","PA15_HB5_1",0.117279684138888,"HBSS + BafA1",FALSE,""
"950","GABARAPL2","PA15_G1_1",0.0530654778195446,"-Glc",FALSE,""
"951","GABARAPL2","PA15_G2_1",0.0500804000634361,"-Glc",FALSE,""
"952","GABARAPL2","PA15_G3_1",0.0530640627316793,"-Glc",FALSE,""
"953","GABARAPL2","PA15_G4_1",0.0498077561523721,"-Glc",FALSE,""
"954","GABARAPL2","PA15_G5_1",0.045736708190454,"-Glc",FALSE,""
"955","GABARAPL2","PA15_GB1_1",0.0644340905532222,"-Glc + BafA1",FALSE,""
"956","GABARAPL2","PA15_GB2_1",0.0642983558873493,"-Glc + BafA1",FALSE,""
"957","GABARAPL2","PA15_GB3_1",0.0671184053713056,"-Glc + BafA1",FALSE,""
"958","GABARAPL2","PA15_GB4_1",0.0645424530038142,"-Glc + BafA1",FALSE,""
"959","GABARAPL2","PA15_GB5_1",0.0725266117327196,"-Glc + BafA1",FALSE,""
"960","GABARAPL2","PA15_H2_2",0.0377767594044693,"HBSS",FALSE,""
"961","AMBRA1","PA15_D3_2",0.0944745013149468,"DMEM",FALSE,"D1"
"962","AMBRA1","PA15_D4_3",0.08091448685539,"DMEM",FALSE,"D2"
"963","AMBRA1","PA15_D5_2",0.0879471140346161,"DMEM",FALSE,"D3"
"964","AMBRA1","PA15_DB1_1",0.0968093786392912,"DMEM + BafA1",FALSE,"DB1"
"965","AMBRA1","PA15_DB2_1",0.102889108579936,"DMEM + BafA1",FALSE,"DB2"
