"","Protein.Gene","Replicate.Name","Protein.Intensity","Condition","Imputed_data","BiolReplicates"
"605","PNPLA2","PA15_DB1_2",0.271521397715109,"DMEM + BafA1",FALSE,"DB1"
"606","PNPLA2","PA15_DB1_3",0.273619896946686,"DMEM + BafA1",FALSE,"DB1"
"607","PNPLA2","PA15_DB2_1",0.254651039301339,"DMEM + BafA1",FALSE,"DB2"
"608","PNPLA2","PA15_DB2_2",0.165547972002905,"DMEM + BafA1",TRUE,"DB2"
"609","PNPLA2","PA15_DB2_3",0.252818681297248,"DMEM + BafA1",FALSE,"DB2"
"610","PNPLA2","PA15_DB3_1",0.256055038710283,"DMEM + BafA1",FALSE,"DB3"
"611","PNPLA2","PA15_DB3_2",0.183513175182076,"DMEM + BafA1",TRUE,"DB3"
"612","PNPLA2","PA15_DB3_3",0.249727468134676,"DMEM + BafA1",FALSE,"DB3"
"613","PHB2","PA15_D3_2",1.48115901257843,"DMEM",FALSE,"D1"
"614","PHB2","PA15_D3_4",1.46367170429157,"DMEM",FALSE,"D1"
"615","PHB2","PA15_D3_5",1.49420019521528,"DMEM",FALSE,"D1"
"616","PHB2","PA15_D4_3",1.64420624119266,"DMEM",FALSE,"D2"
"617","PHB2","PA15_D4_4",1.53197111819478,"DMEM",FALSE,"D2"
"618","PHB2","PA15_D4_5",1.45561952932427,"DMEM",FALSE,"D2"
"619","PHB2","PA15_D5_2",1.45753625686992,"DMEM",FALSE,"D3"
"620","PHB2","PA15_D5_4",1.43121051426852,"DMEM",FALSE,"D3"
"621","PHB2","PA15_D5_5",1.429261615676,"DMEM",FALSE,"D3"
"622","PHB2","PA15_DB1_1",1.56669257983877,"DMEM + BafA1",FALSE,"DB1"
"623","PHB2","PA15_DB1_2",1.65111324253995,"DMEM + BafA1",FALSE,"DB1"
"624","PHB2","PA15_DB1_3",1.71269119736237,"DMEM + BafA1",FALSE,"DB1"
"625","PHB2","PA15_DB2_1",1.48093510346184,"DMEM + BafA1",FALSE,"DB2"
"626","PHB2","PA15_DB2_2",1.50005833790079,"DMEM + BafA1",FALSE,"DB2"
"627","PHB2","PA15_DB2_3",1.53105620346034,"DMEM + BafA1",FALSE,"DB2"
"628","PHB2","PA15_DB3_1",1.46527759680475,"DMEM + BafA1",FALSE,"DB3"
"629","PHB2","PA15_DB3_2",1.45207470237263,"DMEM + BafA1",FALSE,"DB3"
"630","PHB2","PA15_DB3_3",1.47858799853092,"DMEM + BafA1",FALSE,"DB3"
